,index,Unnamed: 0,0,1,2,3,4,5
0,0,0,[u'La T\xe2che 1999'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $4,894.99\n', u'\n']"
1,1,1,[u'Richebourg 2006'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,699.98\n', u'\n']"
2,2,2,[u'Pessac-Leognan Premier Grand Cru Class\xe9 1961'],[u'Ch\xe2teau Haut-Brion'],[u'Pessac-Leognan'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $4,146.94\n', u'\n']"
3,3,3,[u'Roman\xe9e-Conti 2011'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11,850.00\n', u'\n']"
4,4,4,[u'C\xf4te-R\xf4tie La Mouline  1999'],[u'E. Guigal'],[u'Northern Rh\xf4ne'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $698.99\n', u'\n']"
5,0,0,[u'Richebourg 2011'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,699.96\n', u'\n']"
6,1,1,[u'Saint-\xc9milion Premier Grand Cru Class\xe9 1990'],[u'Ch\xe2teau Beausejour (h\xe9ritiers Duffau-Lagarrosse)'],[u'Saint-\xc9milion'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $799.98\n', u'\n']"
7,2,2,[u'Cabernet Sauvignon Proprietor Grown 2010'],[u'Bryant Family Vineyard'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $599.59\n', u'\n']"
8,3,3,[u'Velvet Glove Shiraz 2007'],[u'Mollydooker'],[u'McLaren Vale'],[u'Australia'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $214.98\n', u'\n']"
9,4,4,[u'Cabernet Sauvignon RBS To Kalon Beckstoffer 2010'],[u'Schrader'],[u'Calistoga'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $349.98\n', u'\n']"
10,0,0,[u'La T\xe2che 1999'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $4,894.99\n', u'\n']"
11,1,1,[u'Richebourg 2006'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,699.98\n', u'\n']"
12,2,2,[u'Pessac-Leognan Premier Grand Cru Class\xe9 1961'],[u'Ch\xe2teau Haut-Brion'],[u'Pessac-Leognan'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $4,146.94\n', u'\n']"
13,3,3,[u'Roman\xe9e-Conti 2011'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11,850.00\n', u'\n']"
14,4,4,[u'C\xf4te-R\xf4tie La Mouline  1999'],[u'E. Guigal'],[u'Northern Rh\xf4ne'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $698.99\n', u'\n']"
15,5,5,[u'Richebourg 2011'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,699.96\n', u'\n']"
16,6,6,[u'Saint-\xc9milion Premier Grand Cru Class\xe9 1990'],[u'Ch\xe2teau Beausejour (h\xe9ritiers Duffau-Lagarrosse)'],[u'Saint-\xc9milion'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $799.98\n', u'\n']"
17,7,7,[u'Cabernet Sauvignon Proprietor Grown 2010'],[u'Bryant Family Vineyard'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $599.59\n', u'\n']"
18,8,8,[u'Velvet Glove Shiraz 2007'],[u'Mollydooker'],[u'McLaren Vale'],[u'Australia'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $214.98\n', u'\n']"
19,9,9,[u'Cabernet Sauvignon RBS To Kalon Beckstoffer 2010'],[u'Schrader'],[u'Calistoga'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $349.98\n', u'\n']"
20,10,10,[u'Velvet Glove Shiraz 2014'],[u'Mollydooker'],[u'McLaren Vale'],[u'Australia'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $189.98\n', u'\n']"
21,11,11,[u'Richebourg 2010'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,798.99\n', u'\n']"
22,12,12,[u'Cabernet Sauvignon 2005'],[u'Screaming Eagle'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $2,494.99\n', u'\n']"
23,13,13,[u'Poker Face Fitz 2004'],[u'Sine Qua Non'],[u'Central Coast'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $824.99\n', u'\n']"
24,14,14,[u'Veneto Alzero Cabernet 2006'],[u'Quintarelli Giuseppe'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $374.99\n', u'\n']"
25,15,15,[u'St Eden 2010'],[u'Bond Estates'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $396.99\n', u'\n']"
26,16,16,[u'Bettina Proprietary Red 2009'],[u'Bryant Family Vineyard'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $474.99\n', u'\n']"
27,17,17,[u'The Maiden Napa Valley 2007'],[u'Harlan Estate'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $200.00\n', u'\n']"
28,18,18,[u'\xdanico 1999'],[u'Vega Sicilia'],[u'Ribera del Duero'],[u'Spain'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $438.76\n', u'\n']"
29,19,19,[u'Margaux Premier Grand Cru Class\xe9 1989'],[u'Ch\xe2teau Margaux'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $574.99\n', u'\n']"
30,20,20,[u'Margaux Premier Grand Cru Class\xe9 1982'],[u'Ch\xe2teau Margaux'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,049.98\n', u'\n']"
31,21,21,[u'Grand Vin Pauillac Premier Grand Cru Class\xe9 1990'],[u'Ch\xe2teau Latour'],[u'Pauillac'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $794.99\n', u'\n']"
32,22,22,[u'Grand Vin Pauillac Premier Grand Cru Class\xe9 1996'],[u'Ch\xe2teau Latour'],[u'Pauillac'],[u'France'],"[u'\nAvg. Rating: 4.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $994.99\n', u'\n']"
33,23,23,[u'Cobos Malbec 2012'],[u'Vi\xf1a Cobos'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $202.58\n', u'\n']"
34,24,24,[u'Margaux Premier Grand Cru Class\xe9 1990'],[u'Ch\xe2teau Margaux'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $999.98\n', u'\n']"
35,25,25,[u'Richebourg 2006'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,699.98\n', u'\n']"
36,26,26,[u'Pessac-Leognan Premier Grand Cru Class\xe9 1961'],[u'Ch\xe2teau Haut-Brion'],[u'Pessac-Leognan'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $4,146.94\n', u'\n']"
37,27,27,[u'Roman\xe9e-Conti 2011'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11,850.00\n', u'\n']"
38,28,28,[u'C\xf4te-R\xf4tie La Mouline  1999'],[u'E. Guigal'],[u'Northern Rh\xf4ne'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $698.99\n', u'\n']"
39,29,29,[u'Richebourg 2011'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,699.96\n', u'\n']"
40,30,30,[u'Saint-\xc9milion Premier Grand Cru Class\xe9 1990'],[u'Ch\xe2teau Beausejour (h\xe9ritiers Duffau-Lagarrosse)'],[u'Saint-\xc9milion'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $799.98\n', u'\n']"
41,31,31,[u'Cabernet Sauvignon Proprietor Grown 2010'],[u'Bryant Family Vineyard'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $599.59\n', u'\n']"
42,32,32,[u'Velvet Glove Shiraz 2007'],[u'Mollydooker'],[u'McLaren Vale'],[u'Australia'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $214.98\n', u'\n']"
43,33,33,[u'Cabernet Sauvignon RBS To Kalon Beckstoffer 2010'],[u'Schrader'],[u'Calistoga'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $349.98\n', u'\n']"
44,34,34,[u'Velvet Glove Shiraz 2014'],[u'Mollydooker'],[u'McLaren Vale'],[u'Australia'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $189.98\n', u'\n']"
45,35,35,[u'Richebourg 2010'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,798.99\n', u'\n']"
46,36,36,[u'Cabernet Sauvignon 2005'],[u'Screaming Eagle'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $2,494.99\n', u'\n']"
47,37,37,[u'Poker Face Fitz 2004'],[u'Sine Qua Non'],[u'Central Coast'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $824.99\n', u'\n']"
48,38,38,[u'Veneto Alzero Cabernet 2006'],[u'Quintarelli Giuseppe'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $374.99\n', u'\n']"
49,39,39,[u'St Eden 2010'],[u'Bond Estates'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $396.99\n', u'\n']"
50,40,40,[u'Bettina Proprietary Red 2009'],[u'Bryant Family Vineyard'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $474.99\n', u'\n']"
51,41,41,[u'The Maiden Napa Valley 2007'],[u'Harlan Estate'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $200.00\n', u'\n']"
52,42,42,[u'\xdanico 1999'],[u'Vega Sicilia'],[u'Ribera del Duero'],[u'Spain'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $438.76\n', u'\n']"
53,43,43,[u'Margaux Premier Grand Cru Class\xe9 1989'],[u'Ch\xe2teau Margaux'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $574.99\n', u'\n']"
54,44,44,[u'Margaux Premier Grand Cru Class\xe9 1982'],[u'Ch\xe2teau Margaux'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,049.98\n', u'\n']"
55,45,45,[u'Grand Vin Pauillac Premier Grand Cru Class\xe9 1990'],[u'Ch\xe2teau Latour'],[u'Pauillac'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $794.99\n', u'\n']"
56,46,46,[u'Grand Vin Pauillac Premier Grand Cru Class\xe9 1996'],[u'Ch\xe2teau Latour'],[u'Pauillac'],[u'France'],"[u'\nAvg. Rating: 4.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $994.99\n', u'\n']"
57,47,47,[u'Cobos Malbec 2012'],[u'Vi\xf1a Cobos'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $202.58\n', u'\n']"
58,48,48,[u'Margaux Premier Grand Cru Class\xe9 1990'],[u'Ch\xe2teau Margaux'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $999.98\n', u'\n']"
59,49,49,[u'Pessac-Leognan Premier Grand Cru Class\xe9 1990'],[u'Ch\xe2teau Haut-Brion'],[u'Pessac-Leognan'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $894.99\n', u'\n']"
60,50,50,[u'Pessac-Leognan Premier Grand Cru Class\xe9 1989'],[u'Ch\xe2teau Haut-Brion'],[u'Pessac-Leognan'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,700.00\n', u'\n']"
61,51,51,[u'Grand Vin Pauillac Premier Grand Cru Class\xe9 1982'],[u'Ch\xe2teau Latour'],[u'Pauillac'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,949.49\n', u'\n']"
62,52,52,[u'Toscana 2010'],[u'Masseto'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $938.93\n', u'\n']"
63,53,53,[u'Margaux Premier Grand Cru Class\xe9 2000'],[u'Ch\xe2teau Margaux'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $998.99\n', u'\n']"
64,54,54,[u'Saint \xc9milion Premier Grand Cru Class\xe9 1982'],[u'Ch\xe2teau Cheval Blanc'],[u'Saint-\xc9milion'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $937.49\n', u'\n']"
65,55,55,[u'Amarone della Valpolicella Classico 2004'],[u'Quintarelli Giuseppe'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $349.98\n', u'\n']"
66,56,56,[u'Pauillac 2003'],[u'Ch\xe2teau Lafite Rothschild'],[u'Pauillac'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,298.99\n', u'\n']"
67,57,57,[u'Toscana 2005'],[u'Masseto'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $877.54\n', u'\n']"
68,58,58,[u'Amarone della Valpolicella Classico 2006'],[u'Quintarelli Giuseppe'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $349.49\n', u'\n']"
69,59,59,[u'Pomerol 1998'],[u'P\xe9trus'],[u'Pomerol'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $3,707.76\n', u'\n']"
70,60,60,[u'Ark Vineyard Cabernet Sauvignon 2009'],[u'Hundred Acre'],[u'Rutherford'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $324.97\n', u'\n']"
71,61,61,[u'Pomerol 1997'],[u'P\xe9trus'],[u'Pomerol'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,874.99\n', u'\n']"
72,62,62,[u'Pomerol 2008'],[u'P\xe9trus'],[u'Pomerol'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $3,062.48\n', u'\n']"
73,63,63,[u'Pomerol 2006'],[u'P\xe9trus'],[u'Pomerol'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $2,349.96\n', u'\n']"
74,64,64,[u'Toscana 2011'],[u'Masseto'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $668.86\n', u'\n']"
75,65,65,[u'La T\xe2che 2007'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $2,195.00\n', u'\n']"
76,66,66,[u'Grange 1991'],[u'Penfolds'],[u'South Australia'],[u'Australia'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $400.00\n', u'\n']"
77,67,67,[u'Napa Valley 2006'],[u'Harlan Estate'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $549.99\n', u'\n']"
78,68,68,[u'Margaux Premier Grand Cru Class\xe9 2009'],[u'Ch\xe2teau Margaux'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,249.98\n', u'\n']"
79,69,69,[u'La T\xe2che 2006'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $2,500.00\n', u'\n']"
80,70,70,[u'Cabernet Sauvignon 2012'],[u'Scarecrow'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $499.98\n', u'\n']"
81,71,71,[u'\xdanico Reserva Especial 2015'],[u'Vega Sicilia'],[u'Ribera del Duero'],[u'Spain'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $459.99\n', u'\n']"
82,72,72,[u'La T\xe2che 2005'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $4,747.49\n', u'\n']"
83,73,73,[u'Roman\xe9e-St.-Vivant 2009'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,750.00\n', u'\n']"
84,74,74,[u'Cabernet Sauvignon 2010'],[u'Screaming Eagle'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $2,843.99\n', u'\n']"
85,75,75,[u'Napa Valley 2005'],[u'Harlan Estate'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $599.49\n', u'\n']"
86,76,76,[u'Ark Vineyard Cabernet Sauvignon 2012'],[u'Hundred Acre'],[u'Rutherford'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $429.97\n', u'\n']"
87,77,77,[u'Cabernet Sauvignon RBS To Kalon Beckstoffer 2009'],[u'Schrader'],[u'Calistoga'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $319.19\n', u'\n']"
88,78,78,[u'Ch\xe2teauneuf-du-Pape Cuv\xe9e Da Capo 2007'],[u'Domaine du Pegau'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $399.57\n', u'\n']"
89,79,79,[u'Napa Valley 1997'],[u'Harlan Estate'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,200.00\n', u'\n']"
90,80,80,[u'Napa Valley 2007'],[u'Harlan Estate'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,049.99\n', u'\n']"
91,81,81,[u'La T\xe2che 2009'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $3,449.98\n', u'\n']"
92,82,82,[u'Sor\xec Tild\xecn 2000'],[u'Gaja'],[u'Piemonte'],[u'Italy'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $324.98\n', u'\n']"
93,83,83,[u'Napa Valley 2008'],[u'Harlan Estate'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $624.99\n', u'\n']"
94,84,84,[u'Cabernet Sauvignon 2012'],[u'Lokoya'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $379.97\n', u'\n']"
95,85,85,[u'Napa Valley 2010'],[u'Harlan Estate'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $762.49\n', u'\n']"
96,86,86,[u'Termanthia 2007'],[u'Bodega Numanthia'],[u'Toro'],[u'Spain'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $179.99\n', u'\n']"
97,87,87,[u'Roman\xe9e-Conti 2005'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $22,249.99\n', u'\n']"
98,88,88,[u'Reva Alban Estate Syrah 2006'],[u'Alban Vineyards'],[u'Central Coast'],[u'United States'],"[u'\nAvg. Rating: 4.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $262.48\n', u'\n']"
99,89,89,[u'Pomerol 2009'],"[u""Ch\xe2teau l'\xc9vangile""]",[u'Pomerol'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $449.99\n', u'\n']"
100,90,90,[u'La T\xe2che 2011'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $2,899.98\n', u'\n']"
101,91,91,[u'IX Estate Red 2010'],[u'Colgin'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $534.99\n', u'\n']"
102,92,92,[u'Roman\xe9e-St.-Vivant 2002'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $1,874.99\n', u'\n']"
103,93,93,[u'Malleolus de Valderramiro 2005'],[u'Emilio Moro'],[u'Ribera del Duero'],[u'Spain'],"[u'\nAvg. Rating: 4.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $156.98\n', u'\n']"
104,94,94,[u'Richebourg 2009'],[u'Domaine de la Roman\xe9e-Conti'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $2,327.54\n', u'\n']"
105,95,95,[u'Ark Vineyard Cabernet Sauvignon 2007'],[u'Hundred Acre'],[u'Rutherford'],[u'United States'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $458.98\n', u'\n']"
